"year","player_id","total_points","total_won"
2020,206408,1742,943
2020,206420,4516,2479
2020,206748,137,61
2020,206909,900,469
2020,207518,1001,517
2020,207608,83,26
2020,207680,169,74
2020,207738,164,67
2020,207830,344,173
2020,207989,483,242
2020,208004,381,176
2020,208029,NA,NA
2020,208108,119,52
2020,208134,153,67
2020,208364,167,56
2020,209867,81,26
2020,209868,79,28
2020,210174,184,27
2020,210337,124,32
2020,210705,628,326
2020,210722,6316,3542
2020,210738,700,358
2020,210786,541,147
2020,210886,1004,513
2020,211095,2182,1198
2020,211107,446,238
2020,211148,2016,1125
2020,211279,749,397
2020,211337,300,74
2020,211411,1076,573
2020,211529,609,328
2020,211533,2357,1295
2020,211539,2099,1131
2020,211552,298,64
2020,211574,80,14
2020,211651,1506,838
2020,211684,651,338
2020,211685,108,31
2020,211701,2411,1256
2020,211702,2155,1195
2020,211713,463,264
2020,211756,87,17
2020,211768,2933,1589
2020,211814,457,234
2020,211817,256,57
2020,211843,275,64
2020,211878,980,541
2020,211880,810,439
2020,211901,929,483
2020,211903,482,258
2020,212001,149,40
2020,212805,338,196
2020,213525,3044,1726
2020,213530,143,39
2020,213544,682,386
2020,213550,4912,2661
2020,213583,1107,564
2020,213631,2751,1537
2020,213666,291,76
2020,213672,502,116
2020,213721,106,29
2020,213734,540,288
2020,213828,213,126
2020,213841,58,49
2020,213887,831,459
2020,213889,1554,856
2020,214032,410,210
2020,214082,2851,1570
2020,214096,2128,1159
2020,214149,1894,968
2020,214263,2066,1127
2020,214304,437,230
2020,214405,480,289
2020,214452,716,388
2020,214461,2748,1516
2020,214507,295,167
2020,214521,446,226
2020,214540,202,50
2020,214544,5780,3197
2020,214643,1116,619
2020,214646,255,132
2020,214741,486,276
2020,214782,494,267
2020,214818,155,41
2020,214880,64,7
2020,214906,131,31
2020,214939,831,429
2020,214954,2561,1444
2020,214981,5874,3183
2020,215016,390,219
2020,215020,2126,1155
2020,215035,4257,2346
2020,215091,296,145
2020,215151,447,271
2020,215186,198,123
2020,215219,1987,1062
2020,215259,1104,613
2020,215260,195,120
2020,215290,619,146
2020,215306,298,177
2020,215314,911,499
2020,215337,336,177
2020,215371,424,106
2020,215395,567,311
2020,215613,224,68
2020,215713,1588,856
2020,215785,374,193
2020,215872,260,150
2020,215950,75,11
2020,215983,945,497
2020,215992,140,34
2020,216016,1298,712
2020,216055,551,297
2020,216083,982,508
2020,216116,563,302
2020,216133,238,65
2020,216146,1020,565
2020,216150,428,222
2020,216153,2732,1476
2020,216262,1053,576
2020,216347,2725,1522
2020,219875,999,538
2020,220348,114,28
2020,220361,373,97
2020,220367,2673,1493
2020,220465,345,190
2020,220704,825,453
2020,220713,94,26
2020,220714,986,554
2020,221024,120,21
2020,221039,89,19
2020,221102,95,14
2020,221103,2762,1496
2020,221105,384,225
2020,221126,101,16
2020,221173,396,242
2020,221187,640,340
2020,221257,118,37
2020,221332,134,33
2020,221512,336,181
2020,221823,269,55
2020,221834,93,21
2020,221836,88,20
2020,221905,91,16
2020,222137,97,18
2020,222145,90,21
2020,222258,150,43
2020,222390,728,408
2020,223129,103,29
2020,223130,63,9
2020,223131,285,151
2020,223132,380,217
2020,223133,365,186
2020,223134,541,285
2020,223135,186,113
2020,223136,70,12
2020,223137,418,89
2020,223138,318,71
2020,223140,93,24
2021,100644,11069,5912
2021,103333,933,451
2021,103819,2641,1351
2021,103852,5071,2451
2021,103893,198,77
2021,103917,131,77
2021,104229,1020,442
2021,104259,2697,1340
2021,104269,1461,681
2021,104291,712,334
2021,104312,3705,1801
2021,104460,160,74
2021,104468,3181,1495
2021,104527,1223,622
2021,104542,1405,642
2021,104545,5785,2884
2021,104655,2948,1460
2021,104660,1094,540
2021,104665,5258,2571
2021,104678,802,385
2021,104731,4383,2186
2021,104745,4701,2566
2021,104755,4489,2190
2021,104792,6027,3058
2021,104797,387,167
2021,104868,116,49
2021,104871,5639,2730
2021,104897,147,69
2021,104898,770,387
2021,104907,200,86
2021,104918,4707,2369
2021,104919,108,46
2021,104925,10063,5577
2021,104926,6976,3448
2021,104947,107,47
2021,104999,176,83
2021,105011,1709,827
2021,105023,4031,1964
2021,105041,341,176
2021,105051,1494,751
2021,105062,2574,1196
2021,105063,180,85
2021,105064,136,60
2021,105074,239,124
2021,105077,8145,4095
2021,105138,8706,4451
2021,105155,1224,545
2021,105173,5894,2811
2021,105208,301,121
2021,105216,1028,469
2021,105226,253,113
2021,105227,8809,4495
2021,105311,2270,1050
2021,105332,6682,3176
2021,105341,548,266
2021,105357,7445,3688
2021,105359,729,355
2021,105376,3838,1906
2021,105379,4887,2433
2021,105385,124,54
2021,105406,368,175
2021,105413,2620,1250
2021,105430,3386,1593
2021,105432,391,191
2021,105441,317,149
2021,105449,4073,2015
2021,105453,7161,3581
2021,105477,845,418
2021,105487,3605,1815
2021,105512,150,69
2021,105526,8853,4372
2021,105539,1048,484
2021,105550,3847,1835
2021,105554,8103,4088
2021,105561,602,286
2021,105575,4827,2392
2021,105577,3618,1751
2021,105583,7616,3736
2021,105589,208,105
2021,105613,3697,1796
2021,105633,NA,NA
2021,105641,111,51
2021,105643,7381,3669
2021,105649,604,272
2021,105657,267,144
2021,105671,117,48
2021,105676,4366,2184
2021,105683,2014,1069
2021,105723,217,103
2021,105731,115,50
2021,105732,4132,2074
2021,105757,137,63
2021,105777,6318,3279
2021,105806,188,90
2021,105807,7615,3921
2021,105815,3218,1519
2021,105827,228,114
2021,105841,113,47
2021,105870,3117,1508
2021,105877,884,420
2021,105882,4849,2347
2021,105902,6353,3195
2021,105905,159,73
2021,105911,93,40
2021,105916,8821,4481
2021,105932,8724,4330
2021,105933,600,289
2021,105936,6376,3191
2021,105943,616,287
2021,105948,4939,2423
2021,105952,340,161
2021,105967,2699,1363
2021,105985,177,112
2021,105992,177,81
2021,106000,1412,681
2021,106005,192,89
2021,106026,299,137
2021,106034,2259,1072
2021,106043,8951,4662
2021,106044,110,44
2021,106045,3502,1704
2021,106058,2094,1042
2021,106065,5696,2821
2021,106071,318,144
2021,106075,1833,899
2021,106078,5998,2926
2021,106099,3813,1799
2021,106109,2009,978
2021,106110,109,49
2021,106121,2484,1184
2021,106137,294,145
2021,106148,3961,1931
2021,106174,121,52
2021,106186,317,152
2021,106198,1033,483
2021,106210,4167,2076
2021,106214,2007,1007
2021,106216,1044,515
2021,106218,7059,3481
2021,106220,565,277
2021,106228,1934,874
2021,106233,2851,1460
2021,106234,8240,4235
2021,106250,NA,NA
2021,106281,1242,610
2021,106283,221,88
2021,106288,190,84
2021,106291,NA,NA
2021,106293,429,200
2021,106296,1238,575
2021,106298,3258,1539
2021,106302,305,145
2021,106328,546,295
2021,106329,4473,2253
2021,106331,2716,1336
2021,106353,226,111
2021,106368,545,246
2021,106393,292,125
2021,106397,256,110
2021,106401,2468,1225
2021,106408,1485,720
2021,106415,4684,2180
2021,106421,10972,5982
2021,106423,1210,625
2021,106425,118,52
2021,106426,6775,3433
2021,106432,1319,682
2021,109054,252,117
2021,109739,857,403
2021,110536,100,38
2021,110602,2542,1176
2021,110748,336,157
2021,111153,819,396
2021,111187,137,72
2021,111190,516,248
2021,111200,2038,1011
2021,111442,6982,3452
2021,111453,427,194
2021,111454,398,195
2021,111456,6126,3074
2021,111460,730,349
2021,111505,603,301
2021,111511,211,89
2021,111513,8153,4085
2021,111515,188,89
2021,111574,95,32
2021,111575,9279,4723
2021,111576,1074,499
2021,111578,107,48
2021,111581,917,417
2021,111761,229,117
2021,111790,778,374
2021,111794,1856,892
2021,111797,771,373
2021,111815,11448,5945
2021,117356,425,194
2021,117358,244,121
2021,117360,1497,730
2021,120270,93,35
2021,121531,417,201
2021,122078,159,75
2021,122109,116,46
2021,122298,4928,2496
2021,122330,9763,4870
2021,122548,268,131
2021,122570,95,33
2021,122669,905,482
2021,123755,3367,1652
2021,123795,765,377
2021,123961,314,153
2021,124013,120,50
2021,124014,1099,549
2021,124079,5802,2894
2021,124116,741,367
2021,124186,675,323
2021,124187,6962,3454
2021,125802,6847,3573
2021,126094,11680,6180
2021,126107,166,92
2021,126120,549,261
2021,126127,1801,868
2021,126128,1315,658
2021,126149,6228,3042
2021,126156,966,462
2021,126185,110,49
2021,126190,352,166
2021,126197,120,66
2021,126203,9562,4856
2021,126204,242,106
2021,126205,7428,3732
2021,126207,9565,4834
2021,126214,736,346
2021,126239,5540,2785
2021,126340,348,183
2021,126409,133,72
2021,126523,2644,1262
2021,126535,2276,1133
2021,126555,154,72
2021,126573,114,51
2021,126609,121,50
2021,126610,8820,4662
2021,126623,297,142
2021,126627,98,37
2021,126652,370,171
2021,126774,11265,6028
2021,126845,1470,716
2021,126846,943,463
2021,126939,95,41
2021,126952,5626,2812
2021,126964,114,48
2021,127157,2317,1151
2021,127339,1059,527
2021,127760,710,348
2021,128034,9228,4749
2021,131934,229,111
2021,131951,155,76
2021,132283,8446,4290
2021,132686,361,180
2021,133018,436,198
2021,133297,399,207
2021,133430,8272,4254
2021,133975,120,54
2021,134087,134,61
2021,134770,10435,5546
2021,134840,138,63
2021,134868,2011,976
2021,136440,7664,3735
2021,144642,435,207
2021,144684,2119,1074
2021,144707,6382,3106
2021,144719,5241,2590
2021,144750,8040,4090
2021,144817,289,131
2021,144826,450,239
2021,144841,125,73
2021,144869,481,243
2021,144895,4156,2014
2021,144940,86,33
2021,144985,181,89
2021,200000,9428,4870
2021,200005,5959,2973
2021,200033,2059,1166
2021,200075,181,68
2021,200079,367,94
2021,200095,483,216
2021,200175,6673,3270
2021,200221,7735,3868
2021,200240,436,238
2021,200247,102,39
2021,200267,608,286
2021,200282,7762,3911
2021,200297,227,115
2021,200303,242,107
2021,200310,92,32
2021,200325,6937,3499
2021,200335,117,69
2021,200336,194,89
2021,200384,2855,1382
2021,200390,279,126
2021,200416,394,193
2021,200436,520,262
2021,200484,122,50
2021,200514,885,433
2021,200572,281,141
2021,200589,178,73
2021,200615,7462,3714
2021,200622,133,72
2021,200624,7472,3846
2021,200670,566,269
2021,200711,493,223
2021,200748,1651,872
2021,201318,658,356
2021,201320,2047,1113
2021,201325,1338,695
2021,201329,2948,1593
2021,201366,239,55
2021,201427,7455,4063
2021,201435,488,259
2021,201443,88,16
2021,201444,3229,1714
2021,201450,1164,604
2021,201455,530,296
2021,201458,5218,2873
2021,201465,1070,555
2021,201466,3148,1709
2021,201468,1279,682
2021,201478,1292,690
2021,201483,2898,1591
2021,201492,4781,2637
2021,201493,6543,3563
2021,201499,6119,3387
2021,201501,705,173
2021,201506,2928,1561
2021,201512,362,87
2021,201514,5498,3016
2021,201520,6098,3448
2021,201521,632,180
2021,201524,740,190
2021,201527,2382,1267
2021,201529,825,416
2021,201533,5018,2696
2021,201534,574,314
2021,201535,1792,981
2021,201539,2872,1561
2021,201540,5514,2950
2021,201545,5238,2885
2021,201548,6565,3596
2021,201549,5487,2982
2021,201551,3365,1837
2021,201554,958,518
2021,201555,2802,1559
2021,201556,114,33
2021,201565,156,39
2021,201567,299,63
2021,201568,2563,1385
2021,201585,5515,3015
2021,201586,3823,2106
2021,201590,4533,2464
2021,201593,4878,2646
2021,201594,4546,2536
2021,201595,4120,2204
2021,201597,725,391
2021,201603,8228,4605
2021,201605,2170,1236
2021,201606,1676,935
2021,201610,3962,2129
2021,201611,637,351
2021,201613,893,461
2021,201614,6069,3299
2021,201615,2134,1186
2021,201616,3635,1971
2021,201619,3498,1952
2021,201621,2039,1132
2021,201662,7218,3915
2021,201666,549,143
2021,201693,1485,792
2021,201696,2677,1449
2021,201697,3041,1670
2021,201699,156,37
2021,201709,7910,4392
2021,202058,153,72
2021,202065,169,60
2021,202090,724,344
2021,202103,1991,980
2021,202104,656,330
2021,202122,77,52
2021,202195,2188,1107
2021,202269,231,114
2021,202385,3457,1791
2021,202398,147,68
2021,202400,151,67
2021,202414,80,12
2021,202418,830,448
2021,202421,3448,1885
2021,202424,114,34
2021,202425,236,62
2021,202427,2396,1329
2021,202428,1032,581
2021,202429,4713,2601
2021,202434,1542,862
2021,202436,919,492
2021,202440,662,366
2021,202443,489,121
2021,202446,1001,562
2021,202453,3579,1991
2021,202456,210,57
2021,202458,6654,3724
2021,202460,9183,5141
2021,202468,7157,4017
2021,202469,7476,4194
2021,202478,521,282
2021,202479,1008,532
2021,202482,297,75
2021,202490,5051,2757
2021,202492,3497,1893
2021,202493,1072,567
2021,202494,8243,4585
2021,202499,4103,2302
2021,202505,6975,3809
2021,202506,1220,661
2021,202536,3243,1803
2021,202579,1308,667
2021,202580,186,41
2021,202596,2958,1613
2021,202600,2548,1389
2021,202604,126,34
2021,202628,1380,777
2021,202659,516,101
2021,202663,4304,2398
2021,202672,78,13
2021,202681,98,21
2021,202684,1623,920
2021,202688,102,25
2021,202702,291,176
2021,202705,NA,NA
2021,202916,723,383
2021,203281,230,58
2021,203325,683,374
2021,203354,2956,1593
2021,203379,981,527
2021,203389,7128,3958
2021,203398,192,57
2021,203462,4768,2578
2021,203463,2313,1255
2021,203475,188,40
2021,203500,130,24
2021,203514,2964,1553
2021,203530,5386,2934
2021,203533,4277,2315
2021,203542,155,41
2021,203564,644,192
2021,203575,3633,1921
2021,204246,915,470
2021,204291,126,33
2021,204309,108,26
2021,204394,514,279
2021,204411,2215,1208
2021,204420,240,126
2021,204426,8251,4640
2021,204427,6857,3657
2021,204431,2158,1195
2021,204434,1105,586
2021,205723,346,178
2021,205734,966,452
2021,205892,420,105
2021,205925,5935,3173
2021,206007,445,241
2021,206037,372,203
2021,206102,1004,546
2021,206107,190,57
2021,206108,3166,1792
2021,206124,6271,3389
2021,206173,11111,5782
2021,206175,95,25
2021,206219,2869,1556
2021,206242,516,280
2021,206252,8243,4589
2021,206255,1711,927
2021,206289,7206,3966
2021,206292,3591,1945
2021,206349,453,248
2021,206362,115,31
2021,206363,531,121
2021,206368,8366,4541
2021,206374,1655,896
2021,206391,185,46
2021,206408,4751,2614
2021,206420,6207,3487
2021,206430,240,123
2021,206681,109,49
2021,206748,196,98
2021,206909,4634,2391
2021,207182,358,156
2021,207213,236,118
2021,207386,132,57
2021,207518,6887,3376
2021,207608,325,158
2021,207678,1694,827
2021,207680,143,69
2021,207733,727,348
2021,207738,61,12
2021,207799,84,58
2021,207826,105,44
2021,207830,825,424
2021,207836,77,25
2021,207925,450,219
2021,207989,7722,3983
2021,208013,263,119
2021,208028,90,31
2021,208029,2812,1384
2021,208103,158,73
2021,208122,116,48
2021,208230,177,80
2021,208278,201,83
2021,208317,84,26
2021,208367,131,60
2021,208502,1219,626
2021,208843,105,61
2021,209070,580,285
2021,209098,117,51
2021,209147,140,65
2021,209262,139,66
2021,209857,119,49
2021,209863,104,43
2021,209867,244,116
2021,209868,138,62
2021,209903,228,114
2021,209916,160,68
2021,210107,159,84
2021,210250,108,42
2021,210274,133,61
2021,210622,85,18
2021,210705,2434,1328
2021,210722,7570,4182
2021,210738,196,36
2021,210886,1965,1089
2021,211031,101,28
2021,211095,4823,2690
2021,211107,2640,1466
2021,211148,5627,3019
2021,211216,98,20
2021,211222,302,91
2021,211225,90,9
2021,211279,2268,1275
2021,211337,1571,825
2021,211342,140,43
2021,211411,3828,2091
2021,211432,215,56
2021,211533,7350,4074
2021,211539,4844,2641
2021,211544,71,26
2021,211552,1513,819
2021,211651,8369,4613
2021,211668,175,51
2021,211684,2003,1093
2021,211685,340,174
2021,211701,5983,3274
2021,211702,2744,1450
2021,211713,3384,1806
2021,211736,675,356
2021,211765,290,97
2021,211768,2857,1592
2021,211796,420,217
2021,211814,488,105
2021,211817,2543,1349
2021,211843,2451,1334
2021,211878,1177,622
2021,211901,1818,1024
2021,211951,4541,2421
2021,212001,1142,638
2021,212044,123,36
2021,213525,5657,3089
2021,213544,423,229
2021,213550,3184,1695
2021,213576,111,30
2021,213620,95,22
2021,213631,5196,2852
2021,213646,702,381
2021,213666,1571,844
2021,213672,206,41
2021,213710,1039,551
2021,213887,949,507
2021,213889,4981,2700
2021,213926,211,94
2021,214020,266,137
2021,214040,713,378
2021,214082,7976,4391
2021,214096,4093,2226
2021,214119,515,254
2021,214149,2122,1133
2021,214181,2474,1309
2021,214191,369,203
2021,214262,165,47
2021,214304,837,470
2021,214388,697,403
2021,214452,884,482
2021,214459,1328,748
2021,214461,6019,3289
2021,214540,114,22
2021,214544,8374,4677
2021,214593,654,345
2021,214604,332,171
2021,214643,5661,3091
2021,214653,116,21
2021,214684,110,23
2021,214694,98,22
2021,214826,98,25
2021,214839,551,146
2021,214906,1238,655
2021,214939,3714,1993
2021,214954,6350,3487
2021,214981,6737,3792
2021,214992,119,29
2021,215018,579,303
2021,215020,2756,1449
2021,215035,2790,1560
2021,215042,123,40
2021,215064,113,30
2021,215219,3491,1901
2021,215259,888,489
2021,215290,1177,647
2021,215305,82,21
2021,215306,214,62
2021,215314,647,360
2021,215337,2003,1087
2021,215370,4696,2575
2021,215371,843,446
2021,215453,165,44
2021,215572,195,45
2021,215613,632,334
2021,215713,3977,2173
2021,215785,4162,2236
2021,215832,283,159
2021,215872,2334,1304
2021,215898,2863,1532
2021,215899,124,32
2021,215910,472,258
2021,215936,899,465
2021,215983,3945,2184
2021,215988,577,309
2021,215992,282,47
2021,215996,404,208
2021,216013,394,82
2021,216016,2520,1394
2021,216044,400,97
2021,216083,2437,1285
2021,216133,2896,1576
2021,216146,5089,2766
2021,216151,81,16
2021,216153,4015,2288
2021,216179,131,34
2021,216262,3108,1719
2021,216265,823,432
2021,216347,5908,3342
2021,216579,211,122
2021,219875,5164,2777
2021,219917,767,408
2021,220348,294,91
2021,220367,5263,2846
2021,220435,738,180
2021,220465,899,236
2021,220704,4108,2249
2021,220713,152,31
2021,220714,2092,1113
2021,221012,492,281
2021,221024,1201,671
2021,221039,249,56
2021,221054,2329,1313
2021,221103,7265,3970
2021,221139,103,27
2021,221190,119,29
2021,221247,121,31
2021,221257,80,16
2021,221354,92,23
2021,221407,201,63
2021,221512,171,34
2021,221746,132,37
2021,221768,123,34
2021,221905,136,30
2021,221909,362,102
2021,222258,724,387
2021,222458,122,30
2021,222980,183,48
2021,223120,107,23
2021,223253,231,121
2021,223286,91,15
2021,223336,149,38
2021,230880,96,20
2022,100644,5916,3120
2022,103852,1658,730
2022,103990,93,34
2022,104259,631,300
2022,104269,2680,1288
2022,104291,535,243
2022,104312,1163,549
2022,104468,2423,1181
2022,104527,3740,1833
2022,104542,1339,634
2022,104545,7411,3694
2022,104586,407,192
2022,104655,1388,700
2022,104665,3294,1588
2022,104731,968,459
2022,104745,8448,4535
2022,104755,7340,3680
2022,104792,2916,1532
2022,104797,215,102
2022,104898,202,100
2022,104905,175,82
2022,104918,6949,3548
2022,104925,7289,4017
2022,104926,6674,3237
2022,105023,2176,1036
2022,105051,162,81
2022,105062,1317,596
2022,105077,8214,4054
2022,105138,7972,4189
2022,105155,143,65
2022,105173,8186,4100
2022,105180,145,65
2022,105223,98,38
2022,105226,276,96
2022,105227,8573,4477
2022,105292,84,28
2022,105311,5604,2758
2022,105332,4484,2079
2022,105341,128,57
2022,105357,4174,2029
2022,105359,NA,NA
2022,105376,2323,1039
2022,105379,2487,1195
2022,105413,116,52
2022,105430,3210,1599
2022,105432,154,72
2022,105449,5326,2627
2022,105477,423,201
2022,105487,3413,1660
2022,105526,2842,1378
2022,105554,8261,4196
2022,105561,406,205
2022,105575,3014,1474
2022,105577,962,490
2022,105583,5482,2642
2022,105589,68,28
2022,105613,1850,872
2022,105614,114,48
2022,105633,255,151
2022,105641,169,77
2022,105643,4569,2185
2022,105649,361,180
2022,105655,417,204
