"player_id","year","bp","bp_converted"
105147,"2020",11,4
105147,"2015",79,30
105147,"2011",NA,NA
105147,"2010",NA,NA
105149,"2011",11,4
105149,"2010",22,8
105149,"2017",34,10
105149,"2016",6,1
105149,"2007",NA,NA
105149,"2008",NA,NA
105149,"2009",2,0
105154,"2010",28,12
105154,"2014",26,10
105154,"2017",15,4
105154,"2015",NA,NA
105154,"2016",7,3
105154,"2013",12,0
105154,"2011",99,35
105154,"2012",NA,NA
105155,"2017",40,21
105155,"2010",NA,NA
105155,"2007",0,0
105155,"2012",4,2
105155,"2022",9,2
105155,"2019",NA,NA
105155,"2023",7,2
105155,"2020",16,6
105155,"2018",54,18
105155,"2006",NA,NA
105155,"2013",14,9
105155,"2016",14,1
105155,"2011",3,2
105155,"2021",10,5
105161,"2016",6,4
105161,"2014",27,15
105161,"2011",4,0
105161,"2010",4,3
105163,"2017",8,3
105163,"2018",5,1
105163,"2019",2,1
105166,"2017",41,16
105166,"2007",NA,NA
105166,"2014",8,6
105166,"2016",15,8
105166,"2012",15,6
105166,"2008",NA,NA
105166,"2010",NA,NA
105166,"2018",66,19
105166,"2006",2,0
105166,"2009",NA,NA
105166,"2013",10,5
105166,"2019",12,3
105166,"2011",NA,NA
105173,"2015",245,104
105173,"2014",272,122
105173,"2023",101,42
105173,"2022",124,32
105173,"2020",230,92
105173,"2016",383,156
105173,"2008",25,12
105173,"2011",246,99
105173,"2019",329,145
105173,"2021",202,74
105173,"2024",135,42
105173,"2010",37,13
105173,"2018",326,138
105173,"2017",432,190
105173,"2013",145,60
105173,"2009",15,4
105173,"2012",37,12
105175,"2012",1,1
105180,"2009",9,2
105180,"2022",5,1
105181,"2017",9,2
105189,"2007",2,0
105194,"2010",26,6
105194,"2008",2,1
105194,"2007",8,4
105208,"2023",NA,NA
105208,"2019",97,30
105208,"2008",NA,NA
105208,"2016",135,48
105208,"2005",NA,NA
105208,"2012",NA,NA
105208,"2015",208,76
105208,"2018",113,47
105208,"2007",59,15
105208,"2013",109,32
105208,"2021",1,1
105208,"2020",7,2
105208,"2011",240,82
105208,"2010",107,23
105208,"2017",91,30
105208,"2014",360,146
105208,"2006",NA,NA
105208,"2009",129,40
105216,"2014",14,4
105216,"2020",13,5
105216,"2008",4,1
105216,"2009",NA,NA
105216,"2010",NA,NA
105216,"2021",16,6
105216,"2007",NA,NA
105216,"2015",52,17
105216,"2017",255,109
105216,"2019",35,10
105216,"2013",10,2
105216,"2018",221,76
105216,"2011",11,4
105216,"2012",34,9
105216,"2016",81,36
105217,"2012",NA,NA
105217,"2010",NA,NA
105217,"2018",14,6
105217,"2009",NA,NA
105217,"2017",25,8
105217,"2006",11,5
105217,"2008",NA,NA
105217,"2016",101,34
105217,"2007",13,5
105217,"2013",48,14
105217,"2015",NA,NA
105217,"2014",NA,NA
105217,"2019",0,0
105217,"2011",38,12
105220,"2008",0,0
105223,"2009",79,20
105223,"2012",74,19
105223,"2013",94,35
105223,"2014",62,27
105223,"2018",81,17
105223,"2011",NA,NA
105223,"2022",1,1
105223,"2016",352,132
105223,"2010",74,23
105223,"2007",NA,NA
105223,"2006",172,72
105223,"2015",18,7
105223,"2008",NA,NA
105223,"2017",296,118
105223,"2019",79,34
105227,"2022",NA,NA
105227,"2021",NA,NA
105227,"2020",60,14
105227,"2013",NA,NA
105227,"2024",72,33
105227,"2016",551,216
105227,"2023",7,3
105227,"2019",204,74
105227,"2007",NA,NA
105227,"2010",NA,NA
105227,"2011",NA,NA
105227,"2017",153,43
105227,"2012",NA,NA
105227,"2009",NA,NA
105227,"2018",139,45
105227,"2015",359,136
105227,"2014",77,23
105227,"2005",2,1
105227,"2008",309,123
105227,"2006",48,16
105229,"2011",NA,NA
105229,"2016",0,0
105229,"2010",3,1
105229,"2015",2,0
105229,"2005",2,0
105229,"2006",NA,NA
105229,"2007",3,1
105231,"2008",5,1
105231,"2007",8,3
105231,"2006",2,2
105233,"2013",4,2
105238,"2015",134,49
105238,"2009",3,3
105238,"2007",NA,NA
105238,"2018",69,31
105238,"2013",NA,NA
105238,"2012",443,177
105238,"2006",NA,NA
105238,"2014",216,93
105238,"2011",462,199
105238,"2010",302,107
105238,"2016",146,60
105238,"2017",277,110
105245,"2014",3,2
105252,"2005",0,0
105254,"2015",18,6
105254,"2017",3,2
105254,"2016",24,6
105254,"2011",0,0
105254,"2019",1,0
105254,"2013",2,1
105254,"2009",7,1
105262,"2011",1,1
105270,"2012",7,3
105270,"2013",11,6
105270,"2011",20,12
105270,"2015",0,0
105281,"2015",4,0
105283,"2012",5,2
105283,"2011",13,5
105283,"2013",9,4
105286,"2011",8,3
105286,"2008",0,0
105286,"2013",7,2
105286,"2012",5,4
105292,"2017",7,4
105292,"2014",NA,NA
105292,"2015",72,17
105292,"2019",9,5
105292,"2022",0,0
105292,"2013",NA,NA
105292,"2018",NA,NA
105292,"2016",26,10
105294,"2012",6,4
105300,"2012",18,14
105300,"2011",4,2
105302,"2016",13,1
105302,"2015",21,4
105302,"2017",6,1
105302,"2014",37,10
105302,"2013",4,2
105318,"2010",2,0
105318,"2011",10,3
105318,"2012",NA,NA
105325,"2015",6,2
105332,"2014",202,75
105332,"2016",420,168
105332,"2010",34,15
105332,"2024",31,14
105332,"2023",38,12
105332,"2018",446,181
105332,"2013",437,177
105332,"2019",439,169
105332,"2011",104,43
105332,"2012",484,182
105332,"2020",197,74
105332,"2021",280,107
105332,"2017",405,173
105332,"2015",298,135
105332,"2022",173,60
105336,"2012",5,1
105339,"2014",4,0
105339,"2008",NA,NA
105339,"2019",NA,NA
105339,"2015",10,6
105339,"2010",8,5
105341,"2015",16,3
105341,"2019",194,73
105341,"2022",3,2
105341,"2016",107,42
105341,"2017",137,43
105341,"2010",0,0
105341,"2018",164,69
105341,"2020",7,1
105341,"2008",6,1
105341,"2013",5,1
105341,"2021",31,10
105357,"2016",281,127
105357,"2019",294,121
105357,"2010",3,1
105357,"2011",3,2
105357,"2022",148,50
105357,"2023",30,12
105357,"2015",97,37
105357,"2012",19,6
105357,"2018",311,126
105357,"2017",70,29
105357,"2020",258,102
105357,"2013",32,13
105357,"2021",NA,NA
105359,"2017",21,6
105359,"2022",NA,NA
105359,"2023",12,4
105359,"2018",26,10
105359,"2021",33,11
105359,"2020",68,24
105359,"2019",30,7
105373,"2012",NA,NA
105373,"2009",10,3
105373,"2017",191,80
105373,"2011",NA,NA
105373,"2014",NA,NA
105373,"2019",88,42
105373,"2020",13,4
105373,"2015",118,30
105373,"2007",8,4
105373,"2016",236,98
105373,"2018",184,86
105373,"2013",240,90
105373,"2010",NA,NA
105376,"2010",8,4
105376,"2018",280,99
105376,"2019",194,74
105376,"2012",9,4
105376,"2017",144,64
105376,"2013",43,23
105376,"2015",21,9
105376,"2014",NA,NA
105376,"2022",39,11
105376,"2021",163,65
105376,"2016",8,3
105376,"2020",28,9
105379,"2013",162,66
105379,"2017",255,96
105379,"2012",12,4
105379,"2015",199,82
105379,"2018",139,39
105379,"2014",56,26
105379,"2020",129,42
105379,"2010",NA,NA
105379,"2011",0,0
105379,"2022",51,21
105379,"2016",219,80
105379,"2019",NA,NA
105379,"2021",185,78
105385,"2014",179,78
105385,"2005",31,11
105385,"2018",72,25
105385,"2007",25,8
105385,"2010",46,25
105385,"2009",19,6
105385,"2008",157,59
105385,"2017",99,33
105385,"2021",2,1
105385,"2013",42,17
105385,"2015",NA,NA
105385,"2006",15,1
105385,"2019",17,3
105385,"2011",242,105
105385,"2016",263,98
105385,"2012",228,76
105401,"2015",9,4
105404,"2007",5,0
105404,"2012",8,5
105406,"2021",8,2
105406,"2017",0,0
105406,"2020",11,7
105413,"2020",106,40
105413,"2010",1,1
105413,"2019",3,2
105413,"2022",2,0
105413,"2017",20,11
105413,"2013",NA,NA
105413,"2018",40,17
105413,"2021",120,53
105413,"2014",7,2
105413,"2016",20,6
105426,"2016",5,0
105427,"2013",0,0
105430,"2009",NA,NA
105430,"2016",120,52
105430,"2021",162,55
105430,"2017",202,69
105430,"2019",394,154
105430,"2024",94,38
105430,"2023",122,46
105430,"2018",286,103
105430,"2022",132,51
105430,"2015",NA,NA
105430,"2012",NA,NA
105430,"2020",79,33
105430,"2013",NA,NA
105430,"2014",27,7
105432,"2017",12,4
105432,"2018",36,13
105432,"2023",NA,NA
105432,"2020",23,8
105432,"2022",NA,NA
105432,"2019",76,24
105432,"2021",10,4
105436,"2015",1,1
105436,"2018",20,7
105436,"2013",NA,NA
105436,"2017",4,4
105436,"2019",NA,NA
105436,"2014",12,2
105436,"2012",NA,NA
105438,"2010",3,1
105438,"2014",34,17
105438,"2015",8,2
105438,"2016",205,79
105438,"2012",26,16
105438,"2017",16,4
105440,"2009",3,2
105441,"2021",26,6
105441,"2020",3,1
105441,"2016",24,12
105441,"2015",45,18
105441,"2013",8,2
105441,"2017",22,8
105441,"2014",3,1
105441,"2018",13,5
105449,"2011",18,6
105449,"2017",212,89
105449,"2021",144,55
105449,"2020",76,25
105449,"2010",5,1
105449,"2015",NA,NA
105449,"2012",30,10
105449,"2014",79,20
105449,"2019",185,77
105449,"2023",24,8
105449,"2013",63,24
105449,"2024",4,0
105449,"2016",324,112
105449,"2018",296,108
105449,"2022",50,13
105453,"2021",NA,NA
105453,"2008",NA,NA
105453,"2015",NA,NA
105453,"2020",63,21
105453,"2023",13,3
105453,"2012",NA,NA
105453,"2024",45,10
105453,"2018",484,206
105453,"2011",115,27
105453,"2009",29,9
105453,"2007",37,15
105453,"2010",81,18
105453,"2016",520,235
105453,"2013",100,23
105453,"2014",NA,NA
105453,"2017",312,138
105453,"2019",380,159
105454,"2009",26,13
105454,"2016",3,2
105454,"2008",4,2
105454,"2015",0,0
105454,"2017",19,7
105467,"2018",1,0
105467,"2017",13,6
105467,"2016",20,6
105467,"2020",7,2
105467,"2015",NA,NA
105472,"2013",19,5
105477,"2019",21,7
105477,"2023",2,1
105477,"2018",70,26
105477,"2020",4,0
105477,"2021",31,13
105477,"2022",14,5
105477,"2024",32,14
105477,"2012",23,11
105477,"2016",50,20
105477,"2013",9,4
105477,"2017",25,12
105487,"2021",97,43
105487,"2022",138,58
105487,"2024",48,20
105487,"2015",23,10
105487,"2012",24,6
105487,"2014",34,15
105487,"2011",12,3
105487,"2019",32,13
105487,"2017",71,24
105487,"2018",43,12
105487,"2020",41,11
105487,"2016",105,38
105487,"2023",8,5
105501,"2006",4,1
105502,"2024",5,2
105502,"2018",1,1
105512,"2016",12,5
105512,"2015",9,3
105512,"2021",1,1
105515,"2018",2,1
105515,"2016",9,6
105526,"2018",268,119
105526,"2020",220,84
105526,"2017",335,123
105526,"2015",NA,NA
105526,"2016",250,91
105526,"2023",233,89
105526,"2022",61,16
105526,"2014",180,66
105526,"2019",415,156
105526,"2013",96,36
105526,"2024",NA,NA
105526,"2021",NA,NA
105528,"2017",2,1
105528,"2013",1,1
105528,"2016",5,1
105529,"2012",10,1
105539,"2010",15,11
105539,"2020",22,8
105539,"2018",186,66
105539,"2013",NA,NA
105539,"2017",102,26
105539,"2014",40,13
105539,"2019",31,16
105539,"2012",16,5
105539,"2011",14,2
105539,"2008",0,0
105539,"2021",25,9
105539,"2009",1,0
105539,"2015",NA,NA
105539,"2016",154,54
105542,"2015",8,5
105550,"2019",474,180
105550,"2020",139,52
105550,"2021",183,72
105550,"2012",12,5
105550,"2015",25,11
105550,"2017",125,37
105550,"2013",127,43
105550,"2016",305,109
105550,"2014",23,10
105550,"2023",140,53
105550,"2018",255,105
105551,"2017",5,3
105554,"2018",29,9
105554,"2008",0,0
105554,"2014",49,17
105554,"2012",NA,NA
105554,"2019",323,120
105554,"2016",147,56
105554,"2021",338,144
105554,"2009",NA,NA
105554,"2024",197,64
105554,"2010",NA,NA
105554,"2017",NA,NA
105554,"2022",NA,NA
105554,"2020",262,109
105554,"2013",NA,NA
105554,"2023",144,69
105554,"2011",16,8
105554,"2015",NA,NA
105558,"2013",94,36
105558,"2011",21,10
105558,"2010",39,18
105558,"2012",76,29
105558,"2009",13,7
105559,"2017",1,0
105559,"2007",6,3
105559,"2008",15,7
105561,"2023",1,1
105561,"2012",34,15
105561,"2014",8,4
105561,"2016",28,8
105561,"2017",110,38
105561,"2022",16,5
105561,"2011",23,9
105561,"2019",18,11
105561,"2021",22,10
105561,"2018",15,4
105572,"2014",5,2
105572,"2008",0,0
105572,"2017",4,1
105572,"2012",3,1
105572,"2015",84,22
105572,"2016",67,24
105575,"2013",105,23
105575,"2015",NA,NA
105575,"2018",164,63
105575,"2014",40,4
105575,"2023",NA,NA
105575,"2019",46,13
105575,"2017",54,14
105575,"2010",NA,NA
105575,"2008",9,1
105575,"2011",45,19
105575,"2020",118,48
105575,"2009",NA,NA
105575,"2012",104,32
105575,"2016",192,77
105575,"2024",21,6
105575,"2021",222,81
105575,"2022",33,9
105577,"2014",NA,NA
105577,"2020",152,55
105577,"2008",NA,NA
105577,"2015",NA,NA
105577,"2013",NA,NA
105577,"2022",NA,NA
105577,"2011",NA,NA
105577,"2023",20,8
105577,"2021",105,38
105577,"2019",60,21
105577,"2018",95,37
105577,"2012",NA,NA
105577,"2024",10,4
105577,"2017",114,41
105577,"2016",143,50
105578,"2018",11,4
105583,"2022",149,42
105583,"2023",274,115
105583,"2016",218,80
105583,"2013",NA,NA
105583,"2019",299,129
105583,"2015",129,39
105583,"2020",223,80
105583,"2012",1,1
105583,"2024",152,73
105583,"2017",96,36
105583,"2010",NA,NA
105583,"2011",55,19
105583,"2014",NA,NA
105583,"2018",356,149
105583,"2021",347,128
105585,"2016",56,30
105585,"2014",NA,NA
105585,"2018",24,12
105585,"2011",9,4
105585,"2010",NA,NA
105585,"2013",NA,NA
105585,"2012",23,14
105585,"2019",13,5
105585,"2015",NA,NA
105585,"2017",34,8
105585,"2009",NA,NA
105589,"2016",58,23
105589,"2013",4,2
105589,"2018",83,32
105589,"2022",2,1
105589,"2021",4,2
105589,"2010",7,2
105589,"2014",NA,NA
105589,"2017",112,47
105589,"2015",20,5
105591,"2013",2,0
105596,"2016",21,9
105596,"2017",7,2
105609,"2010",1,0
105613,"2019",4,0
105613,"2021",83,42
105613,"2022",22,8
105613,"2018",16,2
105613,"2017",96,29
105613,"2015",NA,NA
105613,"2014",NA,NA
105613,"2024",4,2
105613,"2020",127,46
105614,"2013",28,9
105614,"2020",2,1
105614,"2023",2,0
105614,"2019",67,22
105614,"2012",22,12
105614,"2014",90,28
105614,"2011",1,0
105614,"2022",0,0
105614,"2018",44,18
105614,"2010",11,3
105630,"2013",NA,NA
105630,"2016",0,0
105630,"2017",1,0
105634,"2019",12,2
105634,"2014",5,3
105634,"2017",9,5
105634,"2018",38,9
105638,"2014",12,5
105638,"2011",3,0
105641,"2015",69,21
105641,"2023",NA,NA
105641,"2018",1,0
105641,"2010",NA,NA
105641,"2021",0,0
105641,"2022",6,3
105641,"2019",NA,NA
105641,"2014",45,15
105641,"2013",NA,NA
105641,"2016",29,11
105643,"2018",200,76
105643,"2022",159,75
105643,"2017",138,54
105643,"2020",155,55
105643,"2021",145,45
105643,"2013",118,45
105643,"2009",9,3
105643,"2014",278,101
105643,"2015",NA,NA
105643,"2010",2,2
105643,"2011",42,16
105643,"2012",85,38
105643,"2016",373,158
105643,"2019",265,106
105643,"2023",19,9
105649,"2016",8,2
105649,"2011",63,30
105649,"2012",NA,NA
105649,"2017",122,54
105649,"2019",108,41
105649,"2018",3,1
105649,"2013",16,5
105649,"2021",26,11
105649,"2022",8,3
105649,"2020",51,11
105650,"2016",11,5
105651,"2014",7,0
105655,"2022",23,9
105655,"2016",4,2
105655,"2015",20,11
105655,"2014",7,4
105655,"2012",13,4
105657,"2024",3,0
105657,"2022",NA,NA
105657,"2021",13,5
105657,"2012",NA,NA
105657,"2017",117,38
105657,"2019",NA,NA
105657,"2010",4,3
105657,"2013",NA,NA
105657,"2016",46,23
105657,"2015",NA,NA
105657,"2018",216,76
105657,"2009",9,2
105657,"2011",11,3
105657,"2014",18,2
105671,"2008",NA,NA
105671,"2021",1,0
105671,"2016",152,69
105671,"2015",20,7
105671,"2013",NA,NA
105671,"2014",33,12
105671,"2006",0,0
105671,"2011",7,4
105671,"2017",130,47
105671,"2007",NA,NA
105671,"2012",NA,NA
105671,"2018",69,22
105676,"2024",278,109
105676,"2023",NA,NA
105676,"2020",202,83
105676,"2017",136,36
105676,"2021",218,91
105676,"2016",681,293
105676,"2011",24,7
105676,"2019",135,44
105676,"2018",79,28
105676,"2014",NA,NA
105676,"2012",73,15
105676,"2022",NA,NA
105676,"2013",NA,NA
105676,"2015",NA,NA
105677,"2016",7,4
105678,"2014",35,17
105679,"2014",7,2
105679,"2017",6,2
105679,"2013",5,2
105683,"2019",NA,NA
105683,"2024",46,12
105683,"2018",NA,NA
105683,"2012",NA,NA
105683,"2021",91,34
105683,"2015",NA,NA
105683,"2013",NA,NA
105683,"2011",NA,NA
105683,"2023",42,15
105683,"2009",5,1
105683,"2016",362,142
105683,"2010",NA,NA
105683,"2014",75,17
105683,"2017",207,80
105683,"2020",147,59
105691,"2018",3,1
105692,"2017",7,2
105711,"2012",3,0
105711,"2013",0,0
105723,"2023",2,1
105723,"2016",95,29
105723,"2009",20,6
105723,"2013",109,24
105723,"2012",78,21
105723,"2014",50,11
105723,"2020",10,4
105723,"2011",46,18
105723,"2015",37,13
105723,"2017",128,51
105723,"2010",49,13
105723,"2021",13,5
105723,"2022",13,6
105730,"2010",3,0
105730,"2009",6,2
105731,"2014",1,0
105731,"2021",3,2
105731,"2010",NA,NA
105731,"2019",30,8
105731,"2020",8,4
105731,"2022",3,1
105731,"2017",3,2
105731,"2024",1,0
105731,"2016",23,10
105732,"2020",151,62
105732,"2022",23,9
105732,"2014",57,17
105732,"2013",25,10
105732,"2019",249,94
105732,"2017",162,42
105732,"2016",97,42
105732,"2018",253,104
105732,"2023",34,7
105732,"2015",80,29
105732,"2024",24,6
105732,"2021",143,64
105733,"2014",24,13
105733,"2015",1,0
105733,"2013",89,29
105733,"2012",8,1
105751,"2016",2,0
105757,"2019",12,2
105757,"2012",3,2
105757,"2021",4,1
105757,"2018",2,1
105757,"2020",2,2
105775,"2016",1,1
105777,"2024",464,173
105777,"2011",288,100
105777,"2013",113,29
105777,"2023",NA,NA
105777,"2015",125,37
105777,"2021",299,123
105777,"2016",175,52
105777,"2022",324,126
105777,"2010",NA,NA
105777,"2009",31,10
105777,"2014",71,19
105777,"2008",3,0
105777,"2017",523,201
105777,"2019",105,45
105777,"2012",314,116
105777,"2020",85,36
105777,"2018",102,33
105782,"2016",2,1
105783,"2014",11,5
105783,"2009",1,1
105798,"2017",8,5
105806,"2016",70,27
105806,"2013",17,6
105806,"2014",NA,NA
105806,"2021",9,3
105806,"2019",NA,NA
105806,"2023",NA,NA
105806,"2024",NA,NA
105806,"2018",79,25
105806,"2015",NA,NA
105806,"2017",43,19
105806,"2020",2,1
105806,"2022",21,7
105807,"2013",93,40
105807,"2015",261,101
105807,"2011",6,3
105807,"2019",393,149
105807,"2021",NA,NA
105807,"2017",143,49
105807,"2014",118,40
105807,"2023",39,10
105807,"2016",459,209
105807,"2022",311,143
105807,"2018",386,169
105807,"2020",289,108
105807,"2024",105,50
105815,"2018",204,83
105815,"2021",64,29
105815,"2019",196,72
105815,"2017",30,11
105815,"2020",152,49
105815,"2022",9,1
105815,"2024",4,1
105819,"2023",25,10
105819,"2019",113,46
105819,"2018",59,23
105819,"2024",9,3
105819,"2016",1,1
105819,"2015",11,5
105819,"2012",0,0
105819,"2017",27,6
105821,"2017",8,4
105826,"2015",8,4
105827,"2022",8,2
105827,"2015",NA,NA
105827,"2016",45,15
105827,"2019",NA,NA
105827,"2011",NA,NA
105827,"2010",NA,NA
105827,"2018",13,5
105827,"2021",10,5
105827,"2017",54,21
105827,"2020",14,5
105827,"2014",NA,NA
105831,"2010",7,3
105831,"2008",0,0
105831,"2012",2,1
105841,"2017",2,0
105841,"2015",0,0
105841,"2020",24,12
105841,"2023",0,0
105841,"2021",0,0
105841,"2016",3,1
105842,"2015",20,8
105842,"2012",NA,NA
105842,"2013",NA,NA
105842,"2018",25,8
105842,"2010",NA,NA
105842,"2014",17,2
105842,"2009",NA,NA
105842,"2011",1,1
105842,"2016",79,33
105842,"2019",15,8
105842,"2017",18,7
105870,"2019",11,1
105870,"2021",70,33
105870,"2020",70,32
105870,"2024",254,84
105870,"2023",134,41
105870,"2022",71,28
105870,"2018",52,12
105870,"2017",95,36
105871,"2017",0,0
105872,"2011",10,2
105872,"2014",12,5
105872,"2012",3,1
105872,"2010",4,2
105872,"2017",31,11
105872,"2016",4,1
105872,"2015",6,4
105874,"2016",1,0
105874,"2013",3,1
105874,"2012",17,6
105874,"2014",26,4
105881,"2017",3,1
105881,"2016",29,9
105882,"2020",98,38
105882,"2018",68,25
105882,"2021",223,88
105882,"2023",10,6
105882,"2017",39,18
105882,"2022",39,14
105882,"2014",4,4
105882,"2019",69,30
105888,"2015",12,1
105894,"2013",0,0
105894,"2012",50,19
105894,"2011",46,17
105894,"2010",3,1
105902,"2023",43,14
105902,"2015",131,45
105902,"2021",NA,NA
105902,"2020",47,12
105902,"2012",32,13
105902,"2018",34,14
105902,"2022",124,51
105902,"2014",21,7
105902,"2013",88,26
105902,"2019",5,4
105902,"2024",100,32
105902,"2017",9,2
105902,"2016",71,30
105905,"2020",28,13
105905,"2021",6,2
105906,"2013",5,0
105906,"2010",0,0
105906,"2009",4,3
105906,"2019",5,2
105906,"2024",6,2
105911,"2021",2,2
105911,"2024",2,1
105916,"2018",241,118
105916,"2012",NA,NA
105916,"2024",180,75
105916,"2013",NA,NA
105916,"2017",126,53
105916,"2016",54,26
105916,"2011",NA,NA
105916,"2023",188,87
105916,"2020",238,98
105916,"2015",11,5
105916,"2021",266,120
105916,"2022",94,28
105916,"2010",NA,NA
105916,"2019",NA,NA
105917,"2015",5,2
105917,"2014",9,3
105917,"2010",10,1
105930,"2014",2,0
105930,"2011",11,5
105932,"2015",82,31
105932,"2022",108,37
105932,"2018",275,110
105932,"2014",8,2
105932,"2019",373,154
105932,"2023",33,15
105932,"2017",397,155
105932,"2016",108,45
105932,"2021",NA,NA
105932,"2020",72,17
105933,"2022",NA,NA
105933,"2021",21,10
105933,"2019",NA,NA
105933,"2012",NA,NA
105933,"2020",6,0
105933,"2017",20,7
105933,"2018",15,8
105933,"2016",12,3
105933,"2013",NA,NA
105936,"2012",12,8
105936,"2023",72,26
105936,"2013",2,1
105936,"2014",10,1
105936,"2018",238,86
105936,"2021",106,38
105936,"2010",54,15
105936,"2020",208,92
105936,"2016",9,5
105936,"2009",7,4
105936,"2015",NA,NA
105936,"2019",399,165
105936,"2017",10,6
105936,"2022",202,96
105938,"2024",6,3
105941,"2011",0,0
105943,"2020",21,9
105943,"2021",29,9
105943,"2018",8,3
105943,"2019",7,3
105943,"2016",7,3
105943,"2017",17,6
105943,"2022",4,1
105943,"2015",3,1
105948,"2022",245,101
105948,"2023",161,62
105948,"2024",158,70
105948,"2018",11,7
105948,"2021",162,79
105948,"2020",122,50
105952,"2022",0,0
105952,"2021",25,9
105952,"2020",37,13
105952,"2018",9,5
105952,"2017",167,68
105952,"2015",30,8
105952,"2016",130,43
105952,"2014",14,6
105954,"2019",0,0
105954,"2015",NA,NA
105954,"2016",35,21
105960,"2009",1,1
105960,"2018",2,1
105960,"2017",21,9
105963,"2017",37,12
105963,"2019",0,0
105963,"2015",10,5
105967,"2012",7,1
105967,"2015",12,5
105967,"2019",73,26
105967,"2017",176,63
105967,"2018",100,47
105967,"2020",41,16
105967,"2016",60,25
105967,"2022",37,14
105967,"2013",NA,NA
105967,"2021",100,42
105967,"2014",23,11
105967,"2009",NA,NA
105985,"2017",129,57
105985,"2020",3,3
105985,"2021",14,9
105985,"2015",NA,NA
105985,"2023",11,4
