"","player_id","year","first_return","first_won"
"2025",103063,"2007",105,22
"2026",103063,"2004",202,30
"2027",103063,"2008",63,17
"2028",103063,"2009",236,41
"2029",103063,"2006",31,5
"2030",103066,"2003",NA,NA
"2031",103066,"2004",NA,NA
"2032",103066,"2001",NA,NA
"2033",103066,"1999",NA,NA
"2034",103066,"2000",NA,NA
"2035",103066,"1998",59,18
"2036",103066,"1998",19,1
"2038",103066,"2002",NA,NA
"2039",103066,"2008",NA,NA
"2042",103066,"2006",23,5
"2043",103076,"2008",48,11
"2044",103077,"1999",NA,NA
"2045",103077,"2005",NA,NA
"2046",103077,"2000",NA,NA
"2047",103077,"2011",NA,NA
"2048",103077,"2008",NA,NA
"2050",103077,"2003",51,3
"2051",103077,"2003",NA,NA
"2052",103077,"2006",49,8
"2055",103077,"2002",NA,NA
"2056",103077,"2007",NA,NA
"2057",103077,"1997",NA,NA
"2058",103080,"2008",NA,NA
"2061",103084,"2005",NA,NA
"2063",103084,"1998",NA,NA
"2064",103084,"2003",168,49
"2066",103084,"2001",990,268
"2067",103084,"1997",185,56
"2068",103084,"1999",NA,NA
"2072",103084,"2009",242,97
"2073",103084,"2007",NA,NA
"2075",103084,"2002",NA,NA
"2076",103084,"1998",664,181
"2077",103084,"2001",2421,897
"2078",103084,"1996",139,45
"2079",103084,"2004",NA,NA
"2080",103084,"2007",1037,296
"2081",103084,"2004",1841,677
"2082",103084,"2000",NA,NA
"2083",103084,"2009",643,158
"2084",103096,"1998",467,172
"2085",103096,"2004",NA,NA
"2086",103096,"2005",954,206
"2087",103096,"2002",NA,NA
"2089",103096,"1997",NA,NA
"2091",103096,"1997",400,77
"2094",103096,"2012",130,30
"2095",103096,"2012",172,58
"2097",103096,"1998",1040,248
"2100",103096,"2003",1437,490
"2101",103096,"2006",1113,354
"2102",103096,"2000",NA,NA
"2104",103096,"2010",NA,NA
"2106",103096,"2009",682,232
"2107",103096,"2003",NA,NA
"2108",103096,"2007",NA,NA
"2109",103096,"1999",1127,290
"2112",103103,"2003",NA,NA
"2113",103103,"1996",77,35
"2115",103103,"1999",NA,NA
"2116",103103,"2004",NA,NA
"2117",103103,"1998",NA,NA
"2121",103103,"1996",NA,NA
"2122",103103,"1997",1179,273
"2124",103103,"1997",NA,NA
"2127",103103,"2000",NA,NA
"2129",103103,"2010",25,2
"2130",103104,"2006",112,27
"2134",103104,"2002",60,10
"2135",103104,"2008",85,30
"2138",103104,"2008",76,33
"2147",103105,"2009",444,107
"2148",103105,"2006",1143,434
"2149",103105,"2009",158,42
"2150",103105,"2003",508,130
"2151",103105,"2012",165,62
"2155",103105,"2014",104,24
"2158",103105,"2007",NA,NA
"2164",103105,"2005",194,50
"2168",103109,"1999",47,12
"2174",103110,"1998",177,52
"2177",103110,"2011",NA,NA
"2187",103114,"2002",196,57
"2190",103114,"1999",71,23
"2196",103114,"1998",218,53
"2197",103133,"2003",800,227
"2198",103133,"2002",27,8
"2201",103133,"2001",40,16
"2214",103151,"1998",392,122
"2216",103151,"2001",NA,NA
"2218",103151,"1999",1361,487
"2223",103151,"2002",NA,NA
"2225",103151,"2006",432,123
"2235",103151,"1999",NA,NA
"2249",103157,"2001",139,28
"2253",103157,"2003",45,16
"2254",103157,"2004",60,17
"2256",103157,"2003",227,66
"2260",103163,"2010",182,56
"2261",103163,"2007",NA,NA
"2263",103163,"2002",NA,NA
"2264",103163,"2012",1350,449
"2265",103163,"2009",1695,530
"2272",103163,"2017",724,171
"2282",103163,"1999",NA,NA
"2283",103163,"1997",748,171
"2284",103163,"1998",NA,NA
"2285",103163,"2001",NA,NA
"2286",103163,"2004",NA,NA
"2292",103165,"2002",62,27
"2294",103165,"2007",NA,NA
"2295",103165,"2012",32,3
"2296",103165,"2002",42,13
"2299",103166,"2002",340,90
"2300",103166,"2000",NA,NA
"2301",103166,"2004",NA,NA
"2302",103166,"1998",NA,NA
"2303",103166,"2007",NA,NA
"2305",103166,"2002",NA,NA
"2308",103166,"2008",NA,NA
"2309",103166,"2001",NA,NA
"2310",103166,"1995",NA,NA
"2313",103166,"2001",601,161
"2319",103169,"2006",297,61
"2325",103169,"2008",885,300
"2327",103169,"2009",662,240
"2329",103171,"1996",39,9
"2330",103171,"2006",371,147
"2331",103171,"2005",224,72
"2332",103171,"2003",NA,NA
"2333",103171,"2007",NA,NA
"2334",103171,"1999",99,20
"2336",103171,"1998",208,55
"2339",103171,"2005",NA,NA
"2340",103171,"1998",24,5
"2348",103174,"2004",NA,NA
"2355",103174,"2007",NA,NA
"2357",103174,"2006",NA,NA
"2358",103174,"2010",73,14
"2359",103174,"2001",NA,NA
"2361",103175,"2006",NA,NA
"2362",103175,"2007",56,21
"2363",103175,"2007",37,7
"2364",103175,"2005",79,28
"2365",103175,"2005",22,4
"2367",103176,"2001",822,218
"2368",103176,"2005",575,156
"2369",103176,"2003",1053,406
"2370",103176,"2005",472,167
"2371",103176,"2000",108,55
"2372",103176,"1999",46,14
"2373",103176,"1998",74,23
"2374",103176,"2001",567,228
"2375",103176,"2002",NA,NA
"2376",103176,"2002",1127,334
"2377",103176,"2004",1266,344
"2378",103176,"2004",NA,NA
"2379",103176,"2000",197,65
"2380",103176,"2003",NA,NA
"2381",103181,"2002",28,10
"2382",103181,"2007",283,95
"2383",103181,"2003",361,84
"2384",103181,"2005",417,139
"2385",103181,"2008",NA,NA
"2386",103181,"2000",NA,NA
"2387",103181,"2002",197,45
"2388",103181,"2001",512,150
"2389",103181,"2004",318,88
"2392",103181,"1995",26,6
"2393",103181,"2006",748,188
"2394",103181,"2005",814,193
"2395",103181,"2001",1039,269
"2396",103181,"2004",263,94
"2397",103181,"2008",376,115
"2398",103181,"2003",292,99
"2399",103181,"2009",57,9
"2400",103181,"1995",51,15
"2401",103182,"1996",51,26
"2402",103182,"2000",NA,NA
"2403",103182,"1997",125,43
"2404",103182,"1998",NA,NA
"2405",103182,"2001",NA,NA
"2406",103182,"2005",49,13
"2407",103182,"1998",130,41
"2408",103182,"1999",801,195
"2409",103182,"1996",NA,NA
"2410",103182,"2003",205,55
"2411",103182,"1999",NA,NA
"2412",103182,"1995",27,6
"2413",103182,"2003",117,36
"2414",103182,"2001",807,199
"2415",103182,"2002",NA,NA
"2416",103182,"1994",43,12
"2418",103184,"2006",55,14
"2421",103184,"2002",42,16
"2422",103184,"2002",139,37
"2423",103184,"1997",35,5
"2424",103184,"2007",NA,NA
"2425",103184,"1999",207,40
"2426",103184,"2008",NA,NA
"2427",103184,"2004",44,9
"2428",103184,"2003",156,35
"2429",103184,"2009",NA,NA
"2430",103184,"2005",NA,NA
"2431",103184,"2000",178,47
"2432",103184,"1999",56,23
"2433",103184,"1998",159,39
"2434",103184,"2000",331,67
"2436",103185,"2000",79,12
"2437",103185,"2001",92,19
"2438",103185,"2001",33,17
"2440",103185,"2008",NA,NA
"2442",103185,"2002",74,17
"2446",103185,"2002",44,12
"2449",103188,"2001",368,129
"2450",103188,"2010",1080,272
"2451",103188,"2012",587,170
"2452",103188,"2006",103,29
"2454",103188,"2013",284,87
"2455",103188,"2010",507,164
"2456",103188,"2008",83,35
"2457",103188,"2003",46,15
"2458",103188,"2007",809,194
"2461",103188,"2003",42,9
"2465",103188,"2014",595,146
"2471",103188,"2007",429,151
"2472",103188,"2009",228,45
"2473",103188,"2011",792,187
"2474",103193,"2001",439,130
"2475",103193,"1998",92,12
"2477",103193,"2004",79,19
"2500",103201,"2003",35,4
"2504",103201,"2006",NA,NA
"2513",103204,"2001",169,69
"2524",103205,"2007",NA,NA
"2529",103206,"2002",NA,NA
"2534",103206,"1997",239,61
"2537",103206,"2001",NA,NA
"2569",103229,"2008",NA,NA
"2573",103229,"1999",NA,NA
"2574",103229,"2010",NA,NA
"2575",103229,"2004",NA,NA
"2577",103230,"2003",44,13
"2578",103230,"2003",28,9
"2579",103230,"2005",54,17
"2580",103238,"2008",41,8
"2584",103238,"2008",55,12
"2585",103240,"2005",971,325
"2586",103240,"2006",821,225
"2587",103240,"1996",50,11
"2588",103240,"2009",309,99
"2594",103240,"2006",374,136
"2595",103240,"2001",104,27
"2597",103240,"2004",117,29
"2600",103240,"2010",105,25
"2602",103240,"2003",38,10
"2603",103240,"2007",595,154
"2604",103240,"2000",245,64
"2606",103240,"2000",105,45
"2608",103248,"2001",NA,NA
"2609",103248,"2010",36,19
"2610",103248,"2006",84,20
"2611",103248,"2007",75,23
"2612",103248,"2008",NA,NA
"2617",103248,"1999",NA,NA
"2621",103248,"2000",NA,NA
"2625",103250,"1999",44,12
"2628",103250,"1999",57,22
"2630",103250,"2003",35,6
"2633",103252,"2002",1153,441
"2636",103252,"1996",68,20
"2637",103252,"1999",NA,NA
"2638",103252,"1999",928,231
"2639",103252,"2001",1478,543
"2640",103252,"1997",NA,NA
"2641",103252,"2004",1220,309
"2642",103252,"2009",302,97
"2643",103252,"2002",NA,NA
"2644",103252,"2001",1202,317
"2645",103252,"1997",395,159
"2646",103252,"2005",1364,364
"2647",103252,"1998",53,22
"2648",103252,"2007",194,91
"2650",103252,"2003",819,330
"2651",103252,"2006",864,331
"2652",103252,"2007",478,113
"2653",103252,"1996",103,23
"2654",103252,"2003",NA,NA
"2655",103252,"2006",867,221
"2660",103252,"1998",226,64
"2662",103254,"2003",69,19
"2663",103254,"2002",108,35
"2664",103254,"2007",64,18
"2665",103254,"2001",55,22
"2666",103254,"2007",32,3
"2667",103254,"2001",NA,NA
"2668",103254,"2008",NA,NA
"2669",103254,"2004",34,6
"2671",103264,"1999",NA,NA
"2672",103264,"2001",NA,NA
"2673",103264,"2003",210,84
"2674",103264,"2003",535,105
"2677",103264,"1997",60,14
"2679",103264,"2004",22,3
"2680",103264,"2002",116,36
"2681",103264,"2000",NA,NA
"2683",103264,"1998",867,278
"2684",103264,"1998",570,135
"2687",103280,"2000",68,15
"2689",103280,"2003",NA,NA
"2690",103280,"2002",NA,NA
"2691",103280,"1998",35,3
"2693",103280,"1998",33,9
"2694",103280,"2001",43,15
"2697",103285,"2006",1480,496
"2698",103285,"2009",NA,NA
"2699",103285,"2016",NA,NA
"2700",103285,"2006",820,225
"2702",103285,"2002",713,240
"2703",103285,"2008",NA,NA
"2705",103285,"2015",506,119
"2708",103285,"1998",24,7
"2710",103285,"2015",287,104
"2714",103285,"2013",NA,NA
"2722",103285,"2007",NA,NA
"2723",103285,"2011",NA,NA
"2731",103286,"1999",NA,NA
"2736",103292,"2008",24,3
"2738",103292,"2001",NA,NA
"2739",103292,"2010",61,19
"2740",103292,"2004",1153,317
"2742",103292,"2009",50,19
"2743",103292,"2003",NA,NA
"2744",103292,"2002",NA,NA
"2747",103292,"1999",646,165
"2748",103292,"2000",NA,NA
"2749",103292,"2005",NA,NA
"2751",103292,"2006",NA,NA
"2755",103294,"2007",NA,NA
"2756",103294,"2009",NA,NA
"2758",103294,"2005",NA,NA
"2759",103294,"2002",477,168
"2760",103294,"2001",NA,NA
"2761",103294,"2006",943,224
"2762",103294,"2000",NA,NA
"2763",103294,"2010",NA,NA
"2767",103294,"2001",630,228
"2774",103296,"2007",NA,NA
"2776",103296,"2004",NA,NA
"2786",103305,"2005",67,24
"2787",103305,"2004",247,57
"2788",103305,"2002",23,7
"2789",103305,"2000",173,53
"2790",103305,"2004",104,33
"2791",103305,"2001",41,8
"2792",103305,"2000",196,50
"2793",103305,"2005",29,9
"2794",103316,"2005",NA,NA
"2795",103318,"2002",354,96
"2796",103318,"2005",46,11
"2797",103318,"1997",27,2
"2798",103318,"2004",NA,NA
"2799",103318,"2004",37,14
"2800",103318,"2003",37,13
"2801",103318,"2002",265,84
"2802",103318,"1998",NA,NA
"2803",103318,"1999",NA,NA
"2804",103318,"2003",593,154
"2805",103319,"2002",NA,NA
"2806",103319,"2002",421,126
"2807",103319,"2000",32,4
"2809",103319,"2005",111,34
"2810",103319,"2004",566,135
"2811",103319,"2006",112,46
"2812",103319,"1999",84,21
"2813",103319,"2003",482,130
"2814",103319,"2004",524,161
"2815",103319,"2005",NA,NA
"2816",103319,"2003",155,39
"2817",103319,"2006",136,30
"2818",103325,"2007",290,97
"2819",103325,"2003",NA,NA
"2820",103325,"2005",NA,NA
"2822",103325,"2006",NA,NA
"2823",103325,"2004",NA,NA
"2824",103325,"2007",387,87
"2825",103325,"2006",922,193
"2826",103333,"2019",439,100
"2830",103333,"2005",NA,NA
"2831",103333,"2011",NA,NA
"2832",103333,"2016",1253,210
"2833",103333,"2009",NA,NA
"2834",103333,"2000",NA,NA
"2835",103333,"2018",1076,165
"2836",103333,"2003",395,76
"2839",103333,"2015",2057,500
"2841",103333,"2008",NA,NA
"2843",103333,"2002",NA,NA
"2844",103333,"2020",245,38
"2847",103333,"2007",NA,NA
"2851",103333,"2016",1763,376
"2852",103333,"2013",789,175
"2853",103333,"2021",110,40
"2856",103333,"2017",1124,177
"2857",103333,"2003",553,150
"2858",103333,"2017",891,193
"2864",103339,"2006",125,23
"2866",103339,"2007",70,17
"2870",103339,"2006",67,21
"2871",103344,"2012",269,62
"2875",103344,"2008",NA,NA
"2876",103344,"2005",NA,NA
"2877",103344,"1997",36,14
"2879",103344,"2008",804,232
"2880",103344,"2000",NA,NA
"2883",103344,"1999",524,157
"2884",103344,"1998",NA,NA
"2887",103344,"2007",NA,NA
"2889",103344,"2010",1333,420
"2893",103344,"2006",NA,NA
"2894",103344,"1999",NA,NA
"2898",103356,"2007",24,3
"2899",103356,"2003",NA,NA
"2901",103356,"2000",NA,NA
"2912",103373,"2007",NA,NA
"2914",103373,"2003",51,18
"2927",103385,"2003",82,22
"2929",103385,"2000",65,16
"2930",103385,"2004",76,21
"2938",103387,"1999",NA,NA
"2940",103387,"2004",NA,NA
"2941",103387,"2007",144,29
"2943",103387,"2000",NA,NA
"2944",103393,"2009",NA,NA
"2945",103393,"2007",212,61
"2947",103393,"2006",49,11
"2954",103393,"2010",266,104
"2957",103395,"2008",41,13
"2959",103395,"2006",104,23
"2963",103395,"2002",45,19
"2964",103395,"2003",68,17
"2971",103401,"2016",55,16
"2972",103401,"2015",110,31
"2974",103401,"2013",262,80
"2980",103401,"2013",160,30
"2983",103401,"2010",57,16
"2989",103401,"2014",96,27
"2995",103403,"2001",98,31
"2996",103403,"2001",61,10
"2997",103403,"2005",37,11
"2999",103403,"2005",36,8
"3000",103403,"2003",30,5
"3001",103408,"2002",323,106
"3005",103408,"2003",472,153
"3007",103408,"2005",87,20
"3016",103413,"2006",NA,NA
"3019",103420,"2002",178,57
"3020",103420,"2008",NA,NA
"3021",103420,"1998",58,20
"3022",103420,"1996",74,14
"3032",103420,"1997",NA,NA
"3033",103420,"2000",291,88
"3038",103424,"2006",148,38
"3039",103427,"2010",NA,NA
"3041",103427,"2009",NA,NA
"3042",103427,"2006",NA,NA
"3046",103428,"2009",NA,NA
"3047",103428,"2005",1150,425
"3048",103428,"2010",1225,526
"3051",103428,"2011",1194,340
"3058",103428,"2008",NA,NA
"3059",103428,"2005",1199,300
"3062",103428,"2002",NA,NA
"3063",103428,"2001",583,166
"3064",103428,"2003",NA,NA
"3067",103429,"2007",109,27
"3068",103429,"2007",NA,NA
"3070",103429,"2003",205,71
"3071",103429,"2006",NA,NA
"3072",103429,"2011",61,15
"3073",103429,"2003",356,65
"3074",103429,"2004",197,42
"3075",103429,"2009",262,57
"3078",103429,"2008",NA,NA
"3082",103435,"2008",46,11
"3083",103435,"2008",34,10
"3084",103437,"2008",24,7
"3085",103437,"2009",25,10
"3086",103444,"1999",156,58
"3087",103444,"2011",NA,NA
"3092",103444,"2009",103,31
"3093",103444,"1999",40,16
"3094",103444,"2000",67,10
"3095",103444,"2005",526,171
"3098",103444,"2013",NA,NA
"3099",103444,"2000",243,62
"3100",103444,"2005",810,224
"3101",103444,"2001",173,37
"3102",103444,"2003",865,263
"3103",103444,"2008",NA,NA
"3106",103444,"2006",70,25
"3107",103444,"2002",315,93
"3114",103451,"2007",223,79
"3115",103451,"2012",346,118
"3118",103451,"1998",21,5
"3121",103451,"2012",703,181
"3122",103451,"2003",77,21
"3123",103451,"2013",75,24
"3124",103451,"2006",1135,263
"3127",103451,"2013",190,45
"3129",103451,"2001",100,32
"3130",103451,"2007",461,124
"3131",103451,"2014",67,11
"3132",103451,"2011",111,39
"3133",103451,"2014",127,48
"3134",103451,"2010",614,151
"3135",103451,"2001",164,37
"3136",103451,"2005",696,174
"3137",103451,"2004",163,70
"3138",103451,"2000",178,45
"3139",103451,"2006",776,304
"3140",103451,"2004",195,52
"3141",103451,"2002",277,88
"3142",103451,"2005",458,185
"3143",103454,"2010",NA,NA
"3144",103454,"1998",NA,NA
"3145",103454,"2013",64,20
"3147",103454,"2003",NA,NA
"3149",103454,"1998",68,17
"3154",103454,"1996",NA,NA
"3155",103454,"2012",28,5
"3156",103454,"2004",NA,NA
"3157",103454,"1997",77,24
"3160",103454,"2002",NA,NA
"3161",103454,"2008",NA,NA
"3169",103455,"2004",NA,NA
"3171",103465,"2005",31,7
"3172",103465,"2003",43,14
"3173",103467,"2006",NA,NA
"3174",103468,"2002",NA,NA
"3175",103468,"2000",NA,NA
"3182",103470,"2007",261,76
"3184",103470,"2003",351,120
"3186",103470,"2004",139,22
"3187",103470,"2004",197,62
"3188",103470,"2006",182,64
"3189",103470,"2011",357,76
"3190",103470,"2006",276,69
"3191",103470,"2011",240,72
"3193",103470,"2009",755,164
"3194",103470,"2009",379,120
"3196",103470,"2012",27,2
"3197",103470,"2010",250,47
"3198",103472,"2010",NA,NA
"3200",103472,"2004",NA,NA
"3206",103472,"2003",NA,NA
"3207",103484,"2013",351,121
"3208",103484,"2010",668,205
"3211",103484,"2012",386,140
"3212",103484,"2001",421,98
"3222",103484,"2008",NA,NA
"3223",103484,"2009",NA,NA
"3224",103484,"2002",NA,NA
"3225",103484,"2003",NA,NA
"3230",103487,"2007",144,34
"3233",103487,"2001",NA,NA
"3235",103487,"2002",225,51
"3236",103487,"2002",62,19
"3237",103487,"2006",169,56
"3238",103487,"2005",151,58
"3240",103487,"2000",168,61
"3248",103490,"2004",55,13
"3249",103490,"2007",139,31
"3252",103490,"2005",740,212
"3253",103490,"2009",142,54
"3256",103498,"2005",553,145
"3258",103498,"2001",NA,NA
"3262",103498,"1998",NA,NA
"3263",103498,"2005",NA,NA
"3265",103498,"2009",NA,NA
"3267",103498,"2007",NA,NA
"3268",103498,"2003",561,200
"3273",103499,"2006",NA,NA
"3275",103499,"2000",NA,NA
"3286",103499,"2016",48,10
"3288",103499,"2003",NA,NA
"3296",103499,"2004",NA,NA
"3304",103503,"2005",348,118
"3305",103503,"2006",1313,372
"3308",103504,"2003",NA,NA
"3312",103504,"2004",NA,NA
"3313",103504,"2002",NA,NA
"3315",103505,"2002",62,12
"3316",103505,"2005",NA,NA
"3318",103505,"2006",49,9
"3321",103506,"2006",498,174
"3326",103506,"2009",1040,251
"3327",103506,"2005",47,14
"3328",103506,"2008",337,117
"3329",103506,"2008",608,164
"3330",103506,"2004",281,81
"3346",103507,"2012",NA,NA
"3353",103507,"1999",331,79
"3356",103507,"2003",NA,NA
"3366",103516,"2006",110,34
"3376",103521,"2006",58,25
"3381",103523,"2006",NA,NA
"3382",103523,"2016",57,16
"3383",103523,"2008",NA,NA
"3384",103523,"2012",NA,NA
"3387",103523,"2010",NA,NA
"3390",103523,"2006",28,7
"3391",103523,"2009",NA,NA
"3392",103523,"2003",NA,NA
"3393",103525,"2007",NA,NA
"3394",103525,"1998",NA,NA
"3395",103525,"2001",NA,NA
"3396",103525,"2004",NA,NA
"3397",103525,"2005",NA,NA
"3398",103525,"2010",NA,NA
"3399",103525,"2002",NA,NA
"3400",103525,"2000",NA,NA
"3401",103525,"2006",NA,NA
"3402",103525,"2003",NA,NA
"3403",103525,"2008",NA,NA
"3404",103525,"2011",NA,NA
"3405",103525,"2009",NA,NA
"3406",103525,"1999",NA,NA
"3407",103529,"2003",NA,NA
"3408",103529,"2000",NA,NA
"3409",103529,"2021",35,8
"3410",103529,"2002",NA,NA
"3411",103529,"2004",NA,NA
"3412",103529,"2020",77,24
"3413",103529,"2015",NA,NA
"3414",103529,"2012",NA,NA
"3415",103529,"1999",NA,NA
"3416",103529,"2022",39,10
"3417",103529,"1998",NA,NA
"3418",103529,"2023",NA,NA
"3419",103529,"2006",NA,NA
"3420",103529,"2008",37,5
"3422",103529,"2024",45,10
"3423",103529,"2007",188,44
"3424",103529,"2005",NA,NA
"3425",103529,"2018",49,14
"3426",103529,"2018",42,7
"3427",103529,"2001",NA,NA
"3428",103529,"2009",NA,NA
"3429",103529,"2017",102,43
"3430",103529,"2014",NA,NA
"3431",103529,"2010",NA,NA
"3432",103529,"2008",176,23
"3433",103529,"2011",NA,NA
"3434",103529,"2013",NA,NA
"3435",103529,"2017",112,18
"3436",103530,"2008",28,5
"3437",103530,"2001",40,8
"3438",103530,"2003",69,14
"3439",103530,"2006",176,42
"3440",103530,"2004",68,15
"3441",103530,"2005",42,13
"3442",103530,"2007",245,40
"3443",103530,"2007",210,56
"3444",103530,"2003",94,23
"3445",103530,"2005",38,10
"3446",103531,"2011",NA,NA
"3447",103531,"2017",46,18
"3448",103531,"2010",NA,NA
"3449",103531,"2012",NA,NA
"3450",103534,"2009",774,224
"3451",103534,"2006",72,22
"3452",103534,"2006",53,12
"3453",103534,"2008",457,105
"3454",103534,"2009",194,66
"3455",103534,"2004",43,11
"3456",103534,"2011",26,8
"3457",103534,"2005",NA,NA
"3458",103534,"2007",503,184
"3459",103534,"2007",595,132
"3460",103534,"2008",183,68
"3461",103534,"2012",105,44
"3463",103534,"2012",50,14
"3464",103534,"2004",50,11
"3465",103535,"2006",436,94
"3466",103535,"2008",171,53
"3467",103535,"2004",697,235
"3468",103535,"2003",49,19
"3469",103535,"2005",254,65
"3470",103535,"2008",419,86
"3471",103535,"2006",110,42
"3472",103535,"2002",107,16
"3473",103535,"2007",NA,NA
"3474",103535,"2010",93,24
"3475",103535,"2005",111,47
"3476",103535,"2004",685,155
"3477",103535,"2009",93,17
"3478",103538,"2006",88,23
"3479",103538,"2006",46,9
"3480",103543,"2010",65,12
"3481",103543,"2008",162,54
"3482",103543,"2010",72,19
"3483",103543,"2008",202,47
"3484",103544,"2000",NA,NA
"3485",103544,"2006",NA,NA
"3486",103544,"2001",NA,NA
"3487",103544,"2007",NA,NA
"3488",103544,"2005",65,17
"3489",103544,"2003",NA,NA
"3491",103544,"2009",NA,NA
"3492",103544,"2003",158,42
"3493",103544,"2005",34,10
"3494",103544,"2004",NA,NA
"3495",103553,"2008",105,29
"3496",103553,"2007",61,22
"3497",103553,"2004",56,11
"3498",103553,"2007",212,55
"3500",103553,"2008",NA,NA
"3501",103559,"2005",60,23
"3502",103559,"2005",NA,NA
"3503",103565,"2004",24,17
"3504",103565,"2018",100,16
"3505",103565,"2017",36,9
"3506",103565,"2004",118,34
"3507",103565,"2020",46,12
"3508",103565,"2016",752,273
"3509",103565,"2011",113,25
"3510",103565,"2017",420,95
"3513",103565,"2018",51,18
"3514",103565,"2016",810,217
"3515",103565,"2010",464,164
"3516",103565,"2013",127,28
"3517",103565,"2014",476,102
"3518",103565,"2010",859,245
"3519",103565,"2012",132,31
"3520",103565,"2014",278,99
"3521",103565,"2013",121,42
"3522",103565,"2011",218,38
"3523",103566,"2009",659,128
"3524",103566,"2003",154,54
"3525",103566,"2004",890,303
"3527",103566,"2006",NA,NA
"3528",103566,"2008",NA,NA
"3529",103566,"2011",870,277
